track_id,track_artist,track_title,count,first_seen,last_seen,source_url,notes
4243,Modry,Terminal 2 [Subterranean EP - Singular Records 2014],2,2014-04-07,2015-03-24,https://youtube.com/watch?v=9H18QRD4xHc,drOpped-iN historical import (2010-2017)
4246,Lucy,Dub Man Walking [Stroboscopic Artefacts - SA001],1,2015-03-23,2015-03-23,https://youtube.com/watch?v=4dCdntg9ue4,drOpped-iN historical import (2010-2017)
4247,Taho,Forest Of Wonders [Re-Upload],1,2015-03-23,2015-03-23,https://youtube.com/watch?v=MD-cvG6c0PE,drOpped-iN historical import (2010-2017)
4248,Głós,Cut Tongues,1,2015-03-23,2015-03-23,https://youtube.com/watch?v=Nz73w9-jYCQ,drOpped-iN historical import (2010-2017)
4249,Marco Shuttle,Beyond The Mass,2,2015-02-16,2015-03-23,https://youtube.com/watch?v=3E1fTFYozv4,drOpped-iN historical import (2010-2017)
4251,Zadig,OO_D (Construct Re-form),2,2012-02-27,2015-03-30,https://youtube.com/watch?v=IbDEI8JM8-o,drOpped-iN historical import (2010-2017)
4257,Zadig,Londinium,1,2015-03-23,2015-03-23,https://youtube.com/watch?v=C9K0-BpX9bg,drOpped-iN historical import (2010-2017)
4258,Adam Beyer & Ida Engberg,Unanswered Question (Dense & Pika Remix) - Drumcode,1,2015-03-23,2015-03-23,http://youtu.be/vBxyKwKd-nM,drOpped-iN historical import (2010-2017)
4259,Markus Suckut,Abandoned (Original Mix) [FIGURE],3,2014-11-03,2015-03-23,https://youtube.com/watch?v=t3_VC8CiXG0&spfreload=10,drOpped-iN historical import (2010-2017)
4266,Ben Gibson,Implex (M_Rec Ltd 10),2,2012-04-16,2015-03-22,https://youtube.com/watch?v=z2QDT5H8uYc,drOpped-iN historical import (2010-2017)
4267,Mike Dehnert,Blattwerk,3,2012-03-05,2015-03-22,https://youtube.com/watch?v=_LzmQKbGQeQ,drOpped-iN historical import (2010-2017)
4268,Fundamental Interaction,Reverse,2,2014-03-30,2015-03-22,https://youtube.com/watch?v=nISvSHSVHJU,drOpped-iN historical import (2010-2017)
4269,Luis Flores,Discipline (Original Mix) [BLANK CODE],1,2015-03-22,2015-03-22,http://youtu.be/0iA_0U0h-Oo,drOpped-iN historical import (2010-2017)
4271,Skatebård,June Nights South of Siena,9,2012-01-16,2015-10-26,https://youtu.be/zPjadZy5JfA,drOpped-iN historical import (2010-2017)
4272,Stanislav Tolkachev,Like a cat's shadow [M-Rec Ltd],2,2015-03-15,2015-03-18,https://youtube.com/watch?v=VziWtkS2O1o,drOpped-iN historical import (2010-2017)
4273,Shifted,Razors,3,2013-02-19,2015-03-17,http://youtu.be/vc9N7jmJ0Mo,drOpped-iN historical import (2010-2017)
4274,Etapp Kyle,Paradigm,2,2014-07-21,2015-03-16,https://youtube.com/watch?v=8OtHWJk7dcA,drOpped-iN historical import (2010-2017)
4275,Josh Wink,Talking To You (Original Mix),2,2014-12-01,2015-03-16,https://youtube.com/watch?v=4T8knUdniJI,drOpped-iN historical import (2010-2017)
4277,Marcel Dettmann,Rush (PAS Deep Release Remix),2,2014-07-21,2015-03-16,https://youtube.com/watch?v=b8VPHy6Si1U,drOpped-iN historical import (2010-2017)
4278,ROD,RSPCT,1,2015-03-16,2015-03-16,https://youtube.com/watch?v=K645rqgocZ8,drOpped-iN historical import (2010-2017)
4279,Erik & Fiedel,Donna (MMM02),1,2015-03-16,2015-03-16,https://youtube.com/watch?v=wORSreFpLIw,drOpped-iN historical import (2010-2017)
4280,Truncate,Track 1 (Original Mix) [TRUNCATE],1,2015-03-15,2015-03-15,http://youtu.be/V5VjxEBhz3c,drOpped-iN historical import (2010-2017)
4282,An Acid Memory,Mike Dearborn,2,2015-01-19,2015-03-15,https://youtube.com/watch?v=_Z5jEL5gS_I,drOpped-iN historical import (2010-2017)
4283,Nina Kraviz,IMPRV (The Deviant Octopus EP) by Nina Kraviz,2,2015-01-19,2015-03-13,https://soundcloud.com/nina-kraviz/nina-kraviz-imprv-the-deviant-octopus-ep,drOpped-iN historical import (2010-2017)
4285,Secret Cinema,Timeless Altitude || Music Man - 1994,2,2010-11-25,2015-03-23,https://youtu.be/nYpPtXeD01w,drOpped-iN historical import (2010-2017)
4289,Skudge,Melodrama (HQ),4,2011-01-31,2015-03-23,https://youtube.com/watch?v=suDRCGb37KY,drOpped-iN historical import (2010-2017)
4290,Nikola Gala,Exhale (Mark Broom Remix) [ENEMY RECORDS],2,2014-12-15,2015-03-12,https://youtube.com/watch?v=gFDmR0C1bJg,drOpped-iN historical import (2010-2017)
4291,Paul Birken,Acid Youth Of Malibu (Blawan remix),2,2014-05-13,2015-03-11,https://youtube.com/watch?v=d5VNidvh498,drOpped-iN historical import (2010-2017)
4292,grovskopa,sex and violins - surgeon remix,2,2015-02-04,2015-03-11,https://youtube.com/watch?v=OYQQdIXp4Eo,drOpped-iN historical import (2010-2017)
4295,Function / Inland,Odeon,2,2015-03-09,2015-03-10,https://youtube.com/watch?v=NA8jwLKXM18,drOpped-iN historical import (2010-2017)
4299,"Lewis Fautzi, Nuklear Default",Out Of Me [Konstrukt Records],2,2015-03-10,2015-03-10,http://youtu.be/U-EQTqOipN0,drOpped-iN historical import (2010-2017)
4300,Planetary Assault Systems,The Eyes Themselves,1,2015-03-10,2015-03-10,https://youtube.com/watch?v=fKaDPy6da3Q,drOpped-iN historical import (2010-2017)
4301,,Token Records,1,2015-03-10,2015-03-10,https://soundcloud.com/tokenrecords,drOpped-iN historical import (2010-2017)
4307,Echoplex,The VS Theme,2,2014-06-23,2015-03-09,https://youtube.com/watch?v=YVGkAUUGeEo,drOpped-iN historical import (2010-2017)
4308,Deepbass,Black Art (Original Mix),2,2015-01-19,2015-03-09,https://youtube.com/watch?v=jCbhORWup-s,drOpped-iN historical import (2010-2017)
4310,,Robert Hood ‎- Drive (The Age Of Automation) Ø [Phase] Nocturnal Remix Music Video),5,2013-09-30,2015-03-09,http://youtu.be/YKVkd9OfPyo,drOpped-iN historical import (2010-2017)
4311,Robert Hood,Drive (The Age Of Automation),4,2012-09-18,2015-03-09,https://youtube.com/watch?v=yz9Wz8BjEeU,drOpped-iN historical import (2010-2017)
4312,,Inigo Kennedy-Winter (Original Mix) [Token Records],1,2015-03-09,2015-03-09,http://youtu.be/UfEJQA0pRGo,drOpped-iN historical import (2010-2017)
4319,Inigo Kennedy,Emitter,2,2014-02-10,2015-03-09,https://youtube.com/watch?v=JQvbDJ7yyF0,drOpped-iN historical import (2010-2017)
4320,Phase,The Chasedown,4,2012-11-12,2015-03-09,https://youtube.com/watch?v=rwUjxRp9F4c,drOpped-iN historical import (2010-2017)
4321,Aphex Twin,Rhubarb,1,2015-03-09,2015-03-09,https://youtube.com/watch?v=_AWIqXzvX-U,drOpped-iN historical import (2010-2017)
4322,Brian Eno,An Ending (Ascent) [1080 HD],1,2015-03-09,2015-03-09,https://youtube.com/watch?v=It4WxQ6dnn0,drOpped-iN historical import (2010-2017)
4323,Paul Kalkbrenner,Feature Me,1,2015-03-09,2015-03-09,https://youtube.com/watch?v=otaaJ9XYl10,drOpped-iN historical import (2010-2017)
4324,JoeFarr,FTone (Truss Edit),2,2015-03-08,2015-03-09,http://youtu.be/vsV57YAj5PI,drOpped-iN historical import (2010-2017)
4327,Rebekah,Who Poisoned Ivy,2,2012-08-30,2015-03-09,https://youtube.com/watch?v=luwW5qRQ0hQ,drOpped-iN historical import (2010-2017)
4328,CTRLS,Modular Framework,2,2014-01-06,2015-03-09,https://youtube.com/watch?v=q5dKJ9HzLmA,drOpped-iN historical import (2010-2017)
4330,Peace Division,Blacklight Sleaze (Radio Slave Vocal Mix),3,2014-07-17,2015-03-09,https://youtube.com/watch?v=-ZFLj1Y5GZA,drOpped-iN historical import (2010-2017)
4332,Inigo Kennedy,Obsidian,1,2015-03-09,2015-03-09,http://youtu.be/pPWWIRlwHrE,drOpped-iN historical import (2010-2017)
4333,CTRLS,Socket,6,2012-11-12,2015-03-09,http://youtu.be/GZERDcibIPU,drOpped-iN historical import (2010-2017)
4334,DVS1,Break Away,3,2013-04-28,2015-03-09,https://youtube.com/watch?v=bxmdfCTsxIQ,drOpped-iN historical import (2010-2017)
4335,DVS1,Traverse (HUSH 03),2,2014-06-23,2015-03-09,https://youtube.com/watch?v=9xMuzdc2g14,drOpped-iN historical import (2010-2017)
4337,Trade,Touch This Skin,2,2013-11-03,2015-03-08,https://youtube.com/watch?v=whFZhqzZ4HI,drOpped-iN historical import (2010-2017)
4342,DJ Misjah,Ultimate High (1997),1,2015-03-04,2015-03-04,https://youtube.com/watch?v=xzY994v3BGI,drOpped-iN historical import (2010-2017)
4343,UVB,Quiet Life,1,2015-03-04,2015-03-04,https://youtube.com/watch?v=azjKjx0Z1fw,drOpped-iN historical import (2010-2017)
4344,Zenker Brothers,Heeman [Ilian Tape 024],2,2014-10-07,2015-03-03,https://youtube.com/watch?v=9a5VKytToE4,drOpped-iN historical import (2010-2017)
4345,Dax J,Atlantis,2,2015-01-04,2015-03-03,https://youtube.com/watch?v=NErnfTz3fGw,drOpped-iN historical import (2010-2017)
4353,Valmay,Radiate future,1,2015-03-02,2015-03-02,https://youtube.com/watch?v=YkdtF0QyJgI,drOpped-iN historical import (2010-2017)
4354,Reeko,Cyberpunk,3,2014-08-25,2015-03-02,https://youtube.com/watch?v=ev_4e8iM8BE,drOpped-iN historical import (2010-2017)
4355,Green Velvet,La La Land (Sven Schaller Remix) /2014/,1,2015-03-01,2015-03-01,http://youtu.be/bCWmsuwwMbw,drOpped-iN historical import (2010-2017)
4364,David Meiser,Machines Are Alive (Ritzi Lee Remix),1,2015-02-23,2015-02-23,https://youtube.com/watch?v=5Na6-hD-970,drOpped-iN historical import (2010-2017)
4365,Steve Poindexter,Computer Madness (Function vs. Jerome Sydenham Remix),7,2012-12-17,2015-02-23,https://youtube.com/watch?v=HrkYAo02b9U,drOpped-iN historical import (2010-2017)
4366,Surgeon,Floorshow Part 2. (B1),2,2015-02-23,2015-02-23,https://youtube.com/watch?v=LP0H-p_iGc4,drOpped-iN historical import (2010-2017)
4374,Regis,Speak To Me,1,2015-02-23,2015-02-23,https://youtube.com/watch?v=1zV7E_p9MzI,drOpped-iN historical import (2010-2017)
4375,Perc,Tri-City [Stroboscopic Artefacts SA5YEARS01],3,2014-10-14,2015-02-22,http://youtu.be/nWGvMjpxM3s,drOpped-iN historical import (2010-2017)
4376,COMPLETE CONTROL,JARK PRONGO,1,2015-02-17,2015-02-17,https://youtube.com/watch?v=jn4XmCplnK0,drOpped-iN historical import (2010-2017)
4377,Blade,Vampire Dance Club Theme,3,2013-07-29,2015-02-18,https://youtube.com/watch?v=cNOP2t9FObw,drOpped-iN historical import (2010-2017)
4381,Rumah & Progression,SC3,2,2014-11-21,2015-02-17,https://youtube.com/watch?v=Qt5AH6EgCJc,drOpped-iN historical import (2010-2017)
4385,Slam,Positive Education (Original Mix),1,2015-02-16,2015-02-16,https://youtube.com/watch?v=ZMHBc6QWEh8,drOpped-iN historical import (2010-2017)
4386,Chateau Flight,Cosmic Race,3,2014-01-12,2015-02-16,https://youtube.com/watch?v=afIJyaoMdbY,drOpped-iN historical import (2010-2017)
4387,Levon Vincent,Launch Ramp to tha Sky,2,2015-02-16,2015-08-22,https://youtube.com/watch?v=OBZOGp1U41w,drOpped-iN historical import (2010-2017)
4388,,Ben Klock Grip,2,2015-02-15,2015-02-16,https://youtube.com/watch?v=Jvq7IodGHCU,drOpped-iN historical import (2010-2017)
4389,Soul Capsule,Lady Science (NYC Sunrise),16,2012-02-04,2016-05-02,https://youtube.com/watch?v=jXHKo0lwi3U,drOpped-iN historical import (2010-2017)
4394,UK Gold,Agent Wood  - Soulless EP,5,2011-06-19,2015-02-16,https://youtube.com/watch?v=BfF3Bz0bLiI,drOpped-iN historical import (2010-2017)
4395,Lil Louis,Blackout.,5,2013-01-06,2016-03-20,https://youtube.com/watch?v=p2UG3sLkGgo,drOpped-iN historical import (2010-2017)
4396,Miss Sunshine,"MS00 EP (Flug, Attemporal, Coeter Remix)",1,2015-02-17,2015-02-17,https://youtube.com/watch?v=aSnTcTYAk_Y,drOpped-iN historical import (2010-2017)
4397,Surgeon,"""Atol""",1,2015-02-16,2015-02-16,http://youtu.be/ySulZLDAN3c,drOpped-iN historical import (2010-2017)
4399,Shifted,Chapter 69 [Our Circular Sound],4,2012-11-26,2015-02-16,https://youtube.com/watch?v=OG1IKCNAFEI,drOpped-iN historical import (2010-2017)
4400,In Sync,Jam Tape 1991 CUT 3,3,2014-10-28,2015-02-15,https://youtube.com/watch?v=UprE_HcO6tQ,drOpped-iN historical import (2010-2017)
4406,Mr. G,Getting There.... Detroit,1,2015-02-09,2015-02-09,https://youtube.com/watch?v=-yDV0LarVM8,drOpped-iN historical import (2010-2017)
4407,,Model 500 The chase (Juan's version),2,2015-02-09,2016-11-25,https://youtube.com/watch?v=rRVb47WtINI,drOpped-iN historical import (2010-2017)
4408,Caribou,Can't Do Without You (Extended Mix),1,2015-02-09,2015-02-09,https://youtube.com/watch?v=-JnpBRsMK_o,drOpped-iN historical import (2010-2017)
4411,Dj Bone,Shut the lights off.wmv,3,2010-12-28,2015-02-07,https://youtube.com/watch?v=WjBHaYlS2Gs,drOpped-iN historical import (2010-2017)
4412,Inigo Kennedy,Cathedral (Original Mix),2,2013-02-03,2015-02-04,https://youtube.com/watch?v=x2px6DACwOM&s,drOpped-iN historical import (2010-2017)
4416,Ben Klock,Coney Island,3,2013-06-01,2015-02-02,https://youtube.com/watch?v=p016VUG_oAY,drOpped-iN historical import (2010-2017)
4417,,Dj Rush I like it like this promo 2014. mov,1,2015-02-02,2015-02-02,https://youtube.com/watch?v=NP9HMR5yXqU,drOpped-iN historical import (2010-2017)
4418,Alien Rain,Alienated 4A,1,2015-02-02,2015-02-02,https://youtube.com/watch?v=FSL670b70-w,drOpped-iN historical import (2010-2017)
4419,Simon Haydo,Step Inside - BARN025 by Simon Haydo,2,2015-01-26,2015-02-02,https://soundcloud.com/simon-haydo/simon-haydo-step-inside-barn025,drOpped-iN historical import (2010-2017)
4420,Shed,That Beats Everything!,3,2013-07-23,2015-02-02,https://youtube.com/watch?v=OXw95K6Ytpk&spfreload=10,drOpped-iN historical import (2010-2017)
4426,FJAAK,Attack,2,2015-01-04,2015-02-02,https://youtube.com/watch?v=Q8pkcEQmuUY,drOpped-iN historical import (2010-2017)
4428,Alan Fitzpatrick,Truant - COR12118 -,1,2015-01-29,2015-01-29,https://youtube.com/watch?v=hWOmjYJmAdQ,drOpped-iN historical import (2010-2017)
4429,,XYZ by Tarō,1,2015-01-27,2015-01-27,https://soundcloud.com/vincent-plattner/xyz,drOpped-iN historical import (2010-2017)
4431,Boddika & Joy Orbison,Swims,2,2015-01-26,2015-03-23,http://youtu.be/ZFEXRK5o-TQ,drOpped-iN historical import (2010-2017)
4432,Barbara Tucker,Stay Together (Armand's Crazy Trauma Mix),2,2015-01-26,2016-04-25,http://youtu.be/XNOtZUAasi4,drOpped-iN historical import (2010-2017)
4435,Donato Dozzy,Sotto Ma Sotto [Stroboscopic Artefacts SA023],2,2015-01-26,2015-01-26,https://youtube.com/watch?v=gKoS9AwxOpw,drOpped-iN historical import (2010-2017)
4438,Oliver Deutschmann,Downstairs,1,2015-01-26,2015-01-26,https://youtube.com/watch?v=TX_LvT5C6ew,drOpped-iN historical import (2010-2017)
4439,Marcel Dettmann,Corebox (James Ruskin blueprint remix),6,2013-07-15,2015-01-26,https://youtube.com/watch?v=s67YmGO7mJE,drOpped-iN historical import (2010-2017)
4440,Luke Hess,Unity Excerpt [Original Mix],2,2012-09-24,2015-01-26,http://youtu.be/yBJ8dV9E27g,drOpped-iN historical import (2010-2017)
4441,Ron Trent,Altered States (Original Mix),4,2014-11-08,2016-11-02,https://youtube.com/watch?v=SwhTiHZouTY,drOpped-iN historical import (2010-2017)
4442,Josh Wink,Don't Laugh,3,2010-10-18,2015-01-26,https://youtube.com/watch?v=gFfydjatQMU,drOpped-iN historical import (2010-2017)
4444,Recondite,Cleric Dystopian Records 2013,2,2014-01-04,2015-01-26,http://youtu.be/H9_w0jK26Us,drOpped-iN historical import (2010-2017)
4445,,Soul On Soul Elektrochemie LK Mix,2,2014-10-22,2015-01-26,https://youtube.com/watch?v=XQVOZ8lLYV4,drOpped-iN historical import (2010-2017)
4449,Lady B,The Groove Is Going (Evolutive Hard House Mix),1,2015-01-20,2015-01-20,https://youtube.com/watch?v=JgmuNpGv-Vc,drOpped-iN historical import (2010-2017)
4450,,Massive Attack-Angel (Mezzanine album),1,2015-01-20,2015-01-20,https://youtube.com/watch?v=xiK2JlBpzvI,drOpped-iN historical import (2010-2017)
4451,Robert Hood,Protein Valve (Re-Plant),1,2015-01-20,2015-01-20,https://youtube.com/watch?v=cRVFQRFGb2Y,drOpped-iN historical import (2010-2017)
4453,Roman Poncet,Walfisch (Robert Hood Remix) [ARTS],2,2015-01-03,2015-01-19,http://youtu.be/09fhVqfqhMg,drOpped-iN historical import (2010-2017)
4455,,Front 242 No Shuffle,6,2014-06-23,2015-01-19,http://youtu.be/_uQu6CCZfbs,drOpped-iN historical import (2010-2017)
4456,Zadig,The 700 Steps Of Sleep,2,2015-01-12,2015-01-19,https://youtube.com/watch?v=McwdGDHrLqI,drOpped-iN historical import (2010-2017)
4458,DVS1,Pressure,5,2011-10-03,2015-01-15,https://youtube.com/watch?v=sKPiCRrIraM,drOpped-iN historical import (2010-2017)
4460,Woo York,Solar Diet (Soma 379) by Soma Records,1,2015-01-13,2015-01-13,https://soundcloud.com/soma/woo-york-solar-diet-soma-379d,drOpped-iN historical import (2010-2017)
4461,Marcus Mixx,Psychousic,1,2015-01-13,2015-01-13,https://youtube.com/watch?v=ceDhPjsnRck,drOpped-iN historical import (2010-2017)
4467,Karl O'Connor & Peter Sutton,Guiltless,4,2013-10-27,2015-01-12,http://youtu.be/XOKCpCkf1Es,drOpped-iN historical import (2010-2017)
4470,Transient X4,77 (original) by LIMITED Rec.,1,2015-01-12,2015-01-12,https://soundcloud.com/limitedrec/trnsient-x4-77-original,drOpped-iN historical import (2010-2017)
4471,Surgeon,"Intro , version II (classic Tresor techno, 1997)",1,2015-01-12,2015-01-12,http://youtu.be/hymBaePMWQo,drOpped-iN historical import (2010-2017)
4472,Myler,Gorilla Biscuits (Original Mix),1,2015-01-12,2015-01-12,https://youtube.com/watch?v=FkAtqLnhkUg,drOpped-iN historical import (2010-2017)
4473,Robert Hood,Untitled 1 (Taken from Moveable Parts Chapter 1) (Mark Broom Edit) [M-PLANT],3,2014-07-07,2015-01-12,https://youtube.com/watch?v=gg5PlPWM2Ss,drOpped-iN historical import (2010-2017)
4477,Floorplan a.k.a. Robert Hood,Phobia (Re-Plant) [M-PLANT],3,2014-07-14,2015-01-12,https://youtube.com/watch?v=lzJQp87o7lw,drOpped-iN historical import (2010-2017)
4481,Anthony Child,The Space Between People & Things (part 2),1,2015-01-07,2015-01-07,https://youtube.com/watch?v=QEBAGxm-qjA,drOpped-iN historical import (2010-2017)
4482,Ctrls,Displacer (Sleeparchive Version 2),1,2015-01-07,2015-01-07,http://youtu.be/9eNNtRRsbjE,drOpped-iN historical import (2010-2017)
4483,Raiz,Transcend 1,1,2015-01-13,2015-01-13,https://youtube.com/watch?v=qi9-Q4ArYM4,drOpped-iN historical import (2010-2017)
4484,Héctor Oaks,A New Beginning [KEY Vinyl],2,2014-11-07,2015-01-06,https://youtube.com/watch?v=Ch7pCsDJjyU,drOpped-iN historical import (2010-2017)
4487,Raffaele Attanasio,From Shade To Stardom (PSYK Edit) [non001],4,2012-09-30,2015-01-05,http://youtube.com/watch?v=KQPvRX5PJ8w,drOpped-iN historical import (2010-2017)
4488,Marcel Dettmann Lattice,(original mix),2,2012-06-03,2015-01-05,http://youtube.com/watch?v=eXgwKRXafDo,drOpped-iN historical import (2010-2017)
4490,The Field,Over the Ice 'From Here We Go Sublime' Album,2,2015-01-05,2016-06-01,https://youtube.com/watch?v=Wobxiik9z2s,drOpped-iN historical import (2010-2017)
4492,A2 Reduct,Antimatter (Original Mix) [CONTRARY001] by Contrary Records,1,2015-01-05,2015-01-05,https://soundcloud.com/contraryrecords/a2-reduct-antimatter-original-mix-contrary001,drOpped-iN historical import (2010-2017)
4493,I/Y,0000.059 [IY004],1,2015-01-05,2015-01-05,https://youtube.com/watch?v=728A2zV8N3o,drOpped-iN historical import (2010-2017)
4496,Dj Assassin,A Face In The Crowd (Intellidread mix) HQ,16,2011-08-13,2016-06-13,https://youtube.com/watch?v=G_NbuUfgoQ4,drOpped-iN historical import (2010-2017)
4499,Sound Associates,Boombox (Len Faki Edit) [FIGURE57],3,2014-10-06,2015-01-05,https://youtube.com/watch?v=KSjIH0IPaP4,drOpped-iN historical import (2010-2017)
4501,Henrik Bergqvist,Losing Control [Lost In Translation Mix] (Boss004),2,2015-01-05,2015-02-02,http://youtube.com/watch?v=OVG44NtWVic&list=UUA6-reyHgIRtVYFmr3Z834g,drOpped-iN historical import (2010-2017)
4502,TALISMANN,ANCIENT STORM,2,2014-06-16,2015-01-04,https://youtube.com/watch?v=HW_IPowDhbI,drOpped-iN historical import (2010-2017)
4503,Luke Slater,Sea Serpent,1,2015-01-04,2015-01-04,https://youtube.com/watch?v=6Z8edQ4Usmw,drOpped-iN historical import (2010-2017)
4504,Nihad Tule & Bauri,Solk (Inter Gritty Remix),2,2014-08-26,2015-01-06,https://youtube.com/watch?v=9t_8Xp0bcKc,drOpped-iN historical import (2010-2017)
4505,Psyche,Goodbye Horses (21st Century Immortality Mix) // Optimo Music 2012,2,2012-10-29,2015-01-03,https://youtube.com/watch?v=RDoxUEId3nE,drOpped-iN historical import (2010-2017)
4507,Psyche,Goodbye Horses (Immortality Mix),2,2014-07-14,2015-01-03,https://youtube.com/watch?v=vSlhRkeOgps,drOpped-iN historical import (2010-2017)
4508,Silicon Soul,Who Needs Sleep Tonight (Extended Mix),2,2015-01-03,2015-01-03,http://youtu.be/7FTIPYH9HUI,drOpped-iN historical import (2010-2017)
4509,Gesloten Cirkel,Stakan,2,2014-08-19,2015-01-03,http://youtu.be/cTeKsY-btGU,drOpped-iN historical import (2010-2017)
4513,Royal House,Can You Party (Instrumental Dub),1,2015-01-03,2015-01-03,https://youtube.com/watch?v=DkdLtEdby0M,drOpped-iN historical import (2010-2017)
4514,Frankie Knuckles,Your Love,14,2010-07-26,2015-01-03,http://youtu.be/LOLE1YE_oFQ,drOpped-iN historical import (2010-2017)
4515,COR,"10 A1 Marcel Dettman Take One by The Corner - Brooklyn,NY",1,2015-01-03,2015-01-03,https://soundcloud.com/the-corner_brooklyn/cor-10-a1-marcel-dettman-take-one-clip?in=the-corner_brooklyn%2Fsets%2Fbloodlines,drOpped-iN historical import (2010-2017)
4517,Marco Shuttle,Sing Like A Bird,3,2014-07-06,2015-01-03,https://youtube.com/watch?v=e9vqc399EbY,drOpped-iN historical import (2010-2017)
4519,Shed,Estrange,3,2012-06-04,2015-01-02,https://youtube.com/watch?v=dfqSXtiWB7k,drOpped-iN historical import (2010-2017)
4522,Depeche Mode,Should Be Higher (MPIA3 Definition),3,2013-11-03,2015-01-02,http://youtu.be/1xPTh12kMRk,drOpped-iN historical import (2010-2017)
4524,,Christian Morgenstern-- Hawaii blue,2,2014-04-06,2015-01-02,https://youtube.com/watch?v=MRrfZTd-_Fc,drOpped-iN historical import (2010-2017)
4525,Chromatics,Lady (Extended Version),1,2015-01-02,2015-01-02,https://youtube.com/watch?v=nupDG_EjksA,drOpped-iN historical import (2010-2017)
4528,Vril,Torus XXXII,3,2014-12-15,2015-01-02,https://youtube.com/watch?v=li8ioehZof8,drOpped-iN historical import (2010-2017)
4531,Max_M,The Kidnapper Bell (Shifted Remix),4,2011-10-31,2014-12-29,https://youtube.com/watch?v=fvZ7voQ4gU4,drOpped-iN historical import (2010-2017)
4532,Planetary Assault Systems,No Exit,7,2013-10-02,2014-12-29,https://youtube.com/watch?v=fnglHRd9e8E,drOpped-iN historical import (2010-2017)
4533,Rødhåd,Haumea,2,2014-11-23,2014-12-29,https://youtube.com/watch?v=DzaAtvaQotE,drOpped-iN historical import (2010-2017)
4534,P.E.A.R.L.,Fervor,1,2014-12-29,2014-12-29,https://youtube.com/watch?v=OIcWkGBV1WA,drOpped-iN historical import (2010-2017)
4535,Pfirter,Iteration (Oscar Mulero Remix) [MINDTRIP],1,2014-12-29,2014-12-29,https://youtube.com/watch?v=O_AJGRdXMv8,drOpped-iN historical import (2010-2017)
4536,Pfirter,Fractales,2,2012-08-20,2014-12-28,https://youtube.com/watch?v=NhSkvMy7lpE,drOpped-iN historical import (2010-2017)
4537,Planetary Assault Systems,Searchin´,2,2014-12-15,2014-12-19,https://youtube.com/watch?v=GSEYez1FwsA,drOpped-iN historical import (2010-2017)
4541,Front 242,Masterhit,2,2014-12-15,2014-12-17,http://youtu.be/10UCrRMlj20,drOpped-iN historical import (2010-2017)
4543,Inner City,Good Life (HQ),8,2010-09-12,2014-12-17,https://youtube.com/watch?v=998P6HEzCdI,drOpped-iN historical import (2010-2017)
4545,Bastinov-Pentagon (Luca Agnelli remix) (etb019),Low Quality,2,2014-12-17,2015-02-08,https://youtube.com/watch?v=SvjacjZiumo,drOpped-iN historical import (2010-2017)
4546,Petar Dundov & Gregor Tresher,Hex,3,2012-07-25,2014-12-17,https://youtube.com/watch?v=KEPm1MjIMRE,drOpped-iN historical import (2010-2017)
4547,,Jellyfish Girl by Simon X,1,2014-12-16,2014-12-16,https://soundcloud.com/simon-x/jellyfish-girl,drOpped-iN historical import (2010-2017)
4552,Link,Amenity,2,2012-03-19,2014-12-16,https://youtube.com/watch?v=c7TxXsjW0qA,drOpped-iN historical import (2010-2017)
4553,Dax J,Distant Futures,2,2014-07-21,2014-12-15,https://youtube.com/watch?v=eL9dZZybAPg,drOpped-iN historical import (2010-2017)
4555,David Meiser,Distress,2,2014-02-24,2014-12-15,https://youtube.com/watch?v=K87XbNYNE9Y,drOpped-iN historical import (2010-2017)
4556,Human League,All i ever wanted (Alter Ego Remix),1,2014-12-15,2014-12-15,https://youtube.com/watch?v=8eQjrzqdL9Q,drOpped-iN historical import (2010-2017)
4557,,Spacetime Continuum ૐ Pressure,1,2014-12-15,2014-12-15,http://youtu.be/GYn9OyaI-PU,drOpped-iN historical import (2010-2017)
4562,Moby,Go [HQ],2,2014-12-15,2016-10-25,https://youtube.com/watch?v=vxIxmMcAFLQ,drOpped-iN historical import (2010-2017)
4563,I-F,I Do Because I Couldn't Care Less,3,2011-02-07,2014-12-15,https://youtube.com/watch?v=WYKjolWTGcI,drOpped-iN historical import (2010-2017)
4566,,THE MARTIAN-Star Dancer -Red Planet (1993),1,2014-12-15,2014-12-15,https://youtube.com/watch?v=SjG-tBGMKaI,drOpped-iN historical import (2010-2017)
4567,Shed,Fluid 67 [50 Weapons],2,2014-01-10,2014-12-15,https://youtube.com/watch?v=73my6yIwyyE,drOpped-iN historical import (2010-2017)
4568,Karenn,Nelly,2,2014-12-14,2014-12-15,https://youtube.com/watch?v=UFt4lePqmws,drOpped-iN historical import (2010-2017)
4572,Peter Van Hoesen,Face Of Smoke,3,2014-12-08,2014-12-09,https://youtube.com/watch?v=pUnRc1IH-qY,drOpped-iN historical import (2010-2017)
4573,Tommy Four Seven,CH4 - Speedy J Remix,2,2012-03-05,2014-12-09,https://youtube.com/watch?v=r_sliCJv8cU,drOpped-iN historical import (2010-2017)
4575,Truncate,Concentrate,3,2011-12-12,2014-12-08,https://youtube.com/watch?v=eY95osKcJbA,drOpped-iN historical import (2010-2017)
4577,[1990] Neal Howard,Indulge (Club House Mix),1,2014-12-08,2014-12-08,https://youtube.com/watch?v=uA1TU9oCDZs&spfreload=10,drOpped-iN historical import (2010-2017)
