track_id,post_id,page,date,text,source_url
5591,11535,Berghain Music,2012-10-15,ben klock,https://facebook.com/142162245821280_499035906781029
5592,10092,Berghain Music,2013-10-27,Marcel,https://facebook.com/142162245821280_623705461013217
5592,10263,Berghain Music,2013-09-29,Psyk,https://facebook.com/142162245821280_10201506038646104
5592,10604,Berghain Music,2013-07-22,Joel Mull,https://facebook.com/142162245821280_10201539915640163
5592,10873,Berghain Music,2013-05-06,Felix K,https://facebook.com/142162245821280_585138188186001
5594,10094,Berghain Music,2013-10-27,Marcel,https://facebook.com/142162245821280_623704621013301
5594,10355,Berghain Music,2013-09-13,Kløckhåd,https://facebook.com/142162245821280_588511981190303
5594,10465,Berghain Music,2013-08-19,rødhåd,https://facebook.com/142162245821280_10153170971875451
5594,10775,Berghain Music,2013-05-23,Nihad,https://facebook.com/142162245821280_576742002347649
5599,10101,Berghain Music,2013-10-21,Boris,https://facebook.com/142162245821280_10202155500231062
5599,10192,Berghain Music,2013-10-06,Pete,https://facebook.com/142162245821280_10201548804555225
5600,10102,Berghain Music,2013-10-21,mr. beck,https://facebook.com/142162245821280_10201372230560400
5601,10105,Berghain Music,2013-10-21,mark broom,https://facebook.com/142162245821280_10153389268715323
5603,13662,Panorama Bar Music,2017-05-08,Virginia,https://facebook.com/247952204861_10154813394774862
5603,13808,Panorama Bar Music,2017-03-20,Virginia,https://facebook.com/247952204861_1342538389138067
5603,16482,Panorama Bar Music,2014-12-22,Feel my Bicep,https://facebook.com/247952204861_1002906646392067
5603,17705,Panorama Bar Music,2014-02-17,Ryan's Elliot,https://facebook.com/247952204861_748861611790813
5603,17982,Panorama Bar Music,2013-12-31,Efdemin,https://facebook.com/247952204861_10151811752601123
5603,10111,Berghain Music,2013-10-21,nn,https://facebook.com/142162245821280_10153402418240451
5603,19663,Panorama Bar Music,2012-12-18,some classics from evan baggs. great set.,https://facebook.com/247952204861_105794739592331
5603,19690,Panorama Bar Music,2012-12-17,Evan Baggs!,https://facebook.com/247952204861_418891518176902
5610,10129,Berghain Music,2013-10-14,"Rødhåd 

http://youtu.be/5iaTAXZb8Cw",https://facebook.com/142162245821280_10201264162260781
5610,11789,Berghain Music,2012-07-30,"Ron Albrecht.
http://www.youtube.com/watch?v=5iaTAXZb8Cw",https://facebook.com/142162245821280_408553505858992
5611,10131,Berghain Music,2013-10-14,"http://www.youtube.com/watch?v=bgo8eP6rowU
inigo",https://facebook.com/142162245821280_587467654645819
5612,10133,Berghain Music,2013-10-14,alex,https://facebook.com/142162245821280_604366772938157
5612,10354,Berghain Music,2013-09-13,Paula,https://facebook.com/142162245821280_588513647856803
5613,10135,Berghain Music,2013-10-14,rødhåd,https://facebook.com/142162245821280_604361226272045
5613,19391,Panorama Bar Music,2013-01-28,"Gerd Janson, not 100% sure.",https://facebook.com/247952204861_328970577205108
5617,17015,Panorama Bar Music,2014-08-04,MATTHEW STYLES,https://facebook.com/247952204861_10204492665340498
5617,10145,Berghain Music,2013-10-27,Marcel,https://facebook.com/142162245821280_623707497679680
5619,10148,Berghain Music,2013-10-14,Rødhåd,https://facebook.com/142162245821280_10151896601865020
5619,11713,Berghain Music,2012-08-27,"Alex.Do , but not 100% sure.",https://facebook.com/142162245821280_462840253748018
5619,11821,Berghain Music,2012-07-09,Rødhåd,https://facebook.com/142162245821280_396376223754317
5619,11931,Berghain Music,2012-05-14,"ignore the dumb picture, Klock",https://facebook.com/142162245821280_383919141650999
5621,10150,Berghain Music,2013-10-14,luke hess,https://facebook.com/142162245821280_10153377246595451
5622,10152,Berghain Music,2013-10-14,"http://www.youtube.com/watch?v=qgVgpA2FP7M&list=PLB790DEF796CE0BDC
rodhad",https://facebook.com/142162245821280_587182991340952
5622,10799,Berghain Music,2013-05-20,"Rødhåd...

... and the roof was on fire!",https://facebook.com/142162245821280_10201163981642069
5622,11135,Berghain Music,2013-02-21,Iori,https://facebook.com/142162245821280_353234341457058
5622,11762,Berghain Music,2012-08-08,rødhåd,https://facebook.com/142162245821280_195127160617777
5623,10156,Berghain Music,2013-10-14,"http://www.youtube.com/watch?v=mLk7LJ0vUJc
rodhad",https://facebook.com/142162245821280_587178918008026
5624,10157,Berghain Music,2013-10-14,"http://www.youtube.com/watch?v=qj9qPFIHyOg
rodhad",https://facebook.com/142162245821280_587178608008057
5624,12139,Berghain Music,2012-03-05,Developer at around 2-3 ish,https://facebook.com/142162245821280_128230607302696
5625,10161,Berghain Music,2013-10-14,"luke hess

https://www.youtube.com/watch?v=rYYLyj1QZ1Y",https://facebook.com/142162245821280_723616030997172
5625,12441,Berghain Music,2011-10-10,this time played by Mike Parker...,https://facebook.com/10154505831713384_186611508080814
5625,12461,Berghain Music,2011-10-04,"and totally forgot this one... my personal favourite... mike parker
played by Ben Klock",https://facebook.com/10154505831713384_259440230761271
5627,10163,Berghain Music,2013-10-14,Inigo Kennedy,https://facebook.com/142162245821280_555820404486523
5627,10256,Berghain Music,2013-09-29,Klock,https://facebook.com/142162245821280_609466695770427
5628,10167,Berghain Music,2013-10-14,"RØDHÅD

http://youtu.be/33j7TupC21w",https://facebook.com/142162245821280_10201259394301585
5628,11343,Berghain Music,2012-12-17,"https://www.youtube.com/watch?v=33j7TupC21w
rodhad",https://facebook.com/142162245821280_571592372858261
5628,12001,Berghain Music,2012-05-13,rod.,https://facebook.com/142162245821280_351990248194040
5631,10170,Berghain Music,2013-10-13,http://www.youtube.com/watch?v=iTFrCbQGyvM last from alex.do,https://facebook.com/142162245821280_594099177317696
5632,10171,Berghain Music,2013-10-13,himself.,https://facebook.com/142162245821280_698546776841531
5633,10180,Berghain Music,2013-10-07,oliver? im not sure...,https://facebook.com/142162245821280_644614605570902
5635,10191,Berghain Music,2013-10-06,pete,https://facebook.com/142162245821280_10153338228035323
5635,10887,Berghain Music,2013-05-06,"Norman Nodge
Spookytime Part 2",https://facebook.com/142162245821280_585098741523279
5637,10199,Berghain Music,2013-10-01,Luke Slater,https://facebook.com/142162245821280_733639526662820
5637,12449,Berghain Music,2011-10-10,played by Claudio Prc and later by Cio D'or,https://facebook.com/10154505831713384_179112185502085
5637,12732,Berghain Music,2011-04-11,slater,https://facebook.com/10208496612907325_213399502004943
5638,10200,Berghain Music,2013-10-01,Psyk! phenomenal moment!,https://facebook.com/142162245821280_688420187837790
5638,10351,Berghain Music,2013-09-13,"Dasha Rush 
http://www.youtube.com/watch?v=iyzjpuCQHNg",https://facebook.com/142162245821280_554444687926365
5640,10202,Berghain Music,2013-10-01,"DVS1 final track 

http://www.youtube.com/watch?v=L8VMk9ub-2I&list=FL9hKZqwYWajDpo6Rnj1i72Q",https://facebook.com/142162245821280_10151734240021969
5640,12265,Berghain Music,2012-01-15,Marcel Fengler. Last track.,https://facebook.com/142162245821280_276933209032563
5642,10206,Berghain Music,2013-10-01,DVS1,https://facebook.com/142162245821280_10151677709761443
5642,10251,Berghain Music,2013-09-29,ben klock,https://facebook.com/142162245821280_411783442256305
5643,10209,Berghain Music,2013-09-30,dvs1,https://facebook.com/142162245821280_726778440669540
5644,10210,Berghain Music,2013-09-30,ben klock,https://facebook.com/142162245821280_10153286505995261
5653,10230,Berghain Music,2013-09-30,KLOCK,https://facebook.com/142162245821280_10151951166493384
5654,10234,Berghain Music,2013-09-30,klock,https://facebook.com/142162245821280_3445627036065
5655,10236,Berghain Music,2013-09-30,"Ben Klock

http://youtu.be/i1GkATrwiMM",https://facebook.com/142162245821280_416969075075206
5661,10262,Berghain Music,2013-09-29,Psyk,https://facebook.com/142162245821280_10201506718743106
5661,10340,Berghain Music,2013-09-15,ø[Phase],https://facebook.com/142162245821280_10201420397105119
5662,10266,Berghain Music,2013-09-29,Luke Slater,https://facebook.com/142162245821280_10201506015965537
5662,10551,Berghain Music,2013-07-30,Nodge,https://facebook.com/142162245821280_10200878064408374
5662,10702,Berghain Music,2013-06-16,Albrecht,https://facebook.com/142162245821280_10152025227324816
5662,10856,Berghain Music,2013-05-06,norman,https://facebook.com/142162245821280_10201107700284196
5662,11349,Berghain Music,2012-12-17,Levon Vincent or Ron Albrecht.,https://facebook.com/142162245821280_360014954094877
5663,10270,Berghain Music,2013-09-29,Psyk,https://facebook.com/142162245821280_10201505992404948
5664,10271,Berghain Music,2013-09-29,Lucy,https://facebook.com/142162245821280_609463712437392
5665,10273,Berghain Music,2013-09-26,Joel Mull some months ago...,https://facebook.com/142162245821280_10151738132194302
5667,13930,Panorama Bar Music,2017-02-11,Laurent Garnier <3,https://facebook.com/247952204861_10154853550460295
5667,10276,Berghain Music,2013-09-24,"Fengler
Different version though.",https://facebook.com/142162245821280_10151869829064561
5671,10284,Berghain Music,2013-09-23,"Nodge - shortly before the end, he spilled the acid!",https://facebook.com/142162245821280_610494345660508
5671,10685,Berghain Music,2013-06-17,Ron Albrecht,https://facebook.com/142162245821280_4785327281820
5673,10288,Berghain Music,2013-09-23,Fengler,https://facebook.com/142162245821280_10201305408348973
5673,18908,Panorama Bar Music,2013-04-22,Mano,https://facebook.com/247952204861_10200404809154556
5674,10289,Berghain Music,2013-09-21,http://www.youtube.com/watch?v=0zw3gE-aSf4,https://facebook.com/142162245821280_691530957540988
5675,10290,Berghain Music,2013-09-18,dettmann,https://facebook.com/142162245821280_719656021381782
5675,10313,Berghain Music,2013-09-16,what a surprise - marcel on monday morning...,https://facebook.com/142162245821280_633742736658089
5676,16477,Panorama Bar Music,2014-12-23,Untzz (I think),https://facebook.com/247952204861_10153429574109951
5676,10291,Berghain Music,2013-09-18,Gerd Janson - but i have no idea which version or maybe it was just a sample...,https://facebook.com/142162245821280_634773956554967
5676,19146,Panorama Bar Music,2013-03-09,Move D,https://facebook.com/247952204861_339082699525774
5676,19282,Panorama Bar Music,2013-02-11,Derek Plaslaiko,https://facebook.com/247952204861_143783112447704
5676,19921,Panorama Bar Music,2012-11-12,": Trevino, aka. Marcus Intalex.
http://www.youtube.com/watch?v=w5qyIdqAyCk",https://facebook.com/247952204861_494543100567677
5676,22040,Panorama Bar Music,2011-10-10,": Dinky, MURK. Class act.
http://www.youtube.com/watch?v=w5qyIdqAyCk",https://facebook.com/247952204861_158549360905778
5679,10296,Berghain Music,2013-09-18,dettmann... i'm not sure if it was this or plasticity,https://facebook.com/142162245821280_10202052262977673
5679,10701,Berghain Music,2013-06-17,Rob Albrecht:,https://facebook.com/142162245821280_10152972144960601
5683,10305,Berghain Music,2013-09-16,Marcel dettmann. Monday 3 am... Ironic to hear more and more Berghain residents using minimal tracks to spice up their techno sets....,https://facebook.com/142162245821280_10153235061745261
5683,10330,Berghain Music,2013-09-16,Marcel Dettmann Monday 3 Am. Massive.,https://facebook.com/142162245821280_10153233715935261
5685,10307,Berghain Music,2013-09-16,Substance aka DJ Pete's last track!,https://facebook.com/142162245821280_10151846883443088
5686,10309,Berghain Music,2013-09-16,Gerd Janson - Sunday Midnight,https://facebook.com/142162245821280_10201868154096286
5687,10310,Berghain Music,2013-09-16,Not sure if Shifted or Gerd Janson,https://facebook.com/142162245821280_10151971083164416
5687,11850,Berghain Music,2012-06-17,Marcel Dettmann,https://facebook.com/142162245821280_317041555050075
5688,10311,Berghain Music,2013-09-16,don't know .. there was dettmann and someone else in the booth,https://facebook.com/142162245821280_10201867632763253
5688,12148,Berghain Music,2012-03-05,Dettmann & Radioslave: http://www.youtube.com/watch?v=XV3f18GXbEs,https://facebook.com/142162245821280_400635093283205
5688,23107,Panorama Bar Music,2010-11-07,"Fix - Flash, this morning..",https://facebook.com/10154651925706960_165255263496296
5690,10320,Berghain Music,2013-09-16,"Marcel Dettmann, monday, 6 o´clock in the morning.. <3",https://facebook.com/142162245821280_656600667692041
5690,10829,Berghain Music,2013-05-12,Ben's First track,https://facebook.com/142162245821280_4252091879384
5690,11402,Berghain Music,2012-11-26,"sandwell district, but not quite sure, just caught a glimpse of it and it sounded like this.",https://facebook.com/142162245821280_256334727825255
5690,11427,Berghain Music,2012-11-19,Ben Klock,https://facebook.com/142162245821280_377668182320239
5690,11436,Berghain Music,2012-11-18,"Ben Klock.
<3",https://facebook.com/142162245821280_412345932167423
5690,11809,Berghain Music,2012-07-23,>> Alex Do.,https://facebook.com/142162245821280_330984096991239
5690,12584,Berghain Music,2011-07-03,>> Norman Nodge. (amazing track!).,https://facebook.com/10154301216267994_142702292470639
5690,12600,Berghain Music,2011-06-27,nearly died when DVS1 played this..,https://facebook.com/10157431804850370_203999169646692
5695,10338,Berghain Music,2013-09-15,marcel!,https://facebook.com/142162245821280_10153262991555323
5696,10341,Berghain Music,2013-09-15,"Shifted 
https://www.youtube.com/watch?v=kC4Pdb29OeQ",https://facebook.com/142162245821280_602722686444828
5697,10343,Berghain Music,2013-09-15,"Pete 
https://www.youtube.com/watch?v=2FUu4EZFPoQ",https://facebook.com/142162245821280_602721649778265
5701,10349,Berghain Music,2013-09-14,Lucretio and marieu,https://facebook.com/142162245821280_10201394993169549
5701,18454,Panorama Bar Music,2013-09-03,Baaz...,https://facebook.com/247952204861_10151673070659862
5701,18843,Panorama Bar Music,2013-05-07,Mark Henning...,https://facebook.com/247952204861_10151457384724862
5701,18854,Panorama Bar Music,2013-05-03,Mark Henning,https://facebook.com/247952204861_285744224894712
5701,20964,Panorama Bar Music,2012-04-06,"Virginia, definitely the most sexy track of the night.",https://facebook.com/247952204861_309489869120504
5701,21419,Panorama Bar Music,2012-01-29,Move D,https://facebook.com/247952204861_102022886588886
5701,21897,Panorama Bar Music,2011-11-14,I:Cube,https://facebook.com/247952204861_289155107773861
5702,10352,Berghain Music,2013-09-13,"Marcel Dettmann, 1rst Track.",https://facebook.com/142162245821280_10200793453494273
5702,10370,Berghain Music,2013-09-13,Dettmann (1st record),https://facebook.com/142162245821280_10201886369102952
5705,15610,Panorama Bar Music,2015-09-21,"The Black Madonna 

(Not sure if this one or original version)",https://facebook.com/247952204861_10205418019234892
5705,17421,Panorama Bar Music,2014-04-21,"Dedicated to Joshua by Discodromo.

""Our community of family and friends are deeply saddened by the loss of ours biggest supporter and vibrant sunshine. We would like to thank him for all the wonderful years and memories he helped to create which has made our journey and those of us around us so much more colorful. There are no words which can describe the feeling of his absence. We will keep moving forward to help give back the magic he put in all of our lives. 

In remembrance we have chosen to cancel our gig at Panorama Bar this evening to pay our private respects to his memory and begin the healing process. We apologize but know that you all understand. 

Nothing made us happier than playing this song for Joshua. We know that this made him feel the same happiness he gave to us. 

Spread the love, the magic, and don't stop the dance....

XX Discodromo""",https://facebook.com/247952204861_10152135101424862
5705,17964,Panorama Bar Music,2014-01-02,Discodromo auf dem XXX-Floor,https://facebook.com/247952204861_10202444883020488
5705,10357,Berghain Music,2013-09-13,Marcel Dettmann,https://facebook.com/142162245821280_663647500313078
5706,10358,Berghain Music,2013-09-11,"Berghain Coat Check - Sunday night.
The crazy part is I am not joking.",https://facebook.com/142162245821280_664492776894364
5707,10359,Berghain Music,2013-09-10,Wackeldackel;),https://facebook.com/142162245821280_528845717183753
5707,10438,Berghain Music,2013-08-20,Rødhåd!,https://facebook.com/142162245821280_10153173627520370
5707,10565,Berghain Music,2013-07-29,Dj Pete,https://facebook.com/142162245821280_10151859699609416
5708,10361,Berghain Music,2013-09-10,Wackeldackel;),https://facebook.com/142162245821280_528845523850439
5709,10367,Berghain Music,2013-09-09,Wackeldackel;),https://facebook.com/142162245821280_528409413894050
5709,10715,Berghain Music,2013-06-11,BRUTAL,https://facebook.com/142162245821280_10151515872679032
5716,10383,Berghain Music,2013-09-03,t47,https://facebook.com/142162245821280_10152237160574816
5716,11701,Berghain Music,2012-09-02,"Hyperactive
http://youtu.be/avjAmXrHEnE",https://facebook.com/142162245821280_279355372171123
5716,11749,Berghain Music,2012-08-14,Klock,https://facebook.com/142162245821280_275594279213499
5716,11782,Berghain Music,2012-07-31,BK,https://facebook.com/142162245821280_444400058933602
5716,11936,Berghain Music,2012-05-14,Klock,https://facebook.com/142162245821280_457385874278144
5716,12059,Berghain Music,2012-03-19,"nothing more to say... Mr. Klock was insane...
DANKEEEEE!!!",https://facebook.com/142162245821280_300734913328084
5717,10386,Berghain Music,2013-09-02,Rebekah,https://facebook.com/142162245821280_547139298675224
5718,10389,Berghain Music,2013-09-02,idk - but thank you.,https://facebook.com/142162245821280_10151644476996593
5718,12431,Berghain Music,2011-10-17,"played by Boris, DVS1, Ben Klock, Len Faki etc. new berghain resident track hehe",https://facebook.com/10154036343448978_265888723450193
5719,10390,Berghain Music,2013-09-02,T47,https://facebook.com/142162245821280_10153216112000323
5719,12663,Berghain Music,2011-05-16,t47,https://facebook.com/10101541636072988_172318019491599
5719,12943,Berghain Music,2010-10-16,http://www.youtube.com/watch?v=TwSuAZT75g0,https://facebook.com/10207577084284390_116791345049465
5721,17864,Panorama Bar Music,2014-01-20,Norman Nodge,https://facebook.com/247952204861_10152132352885399
5721,10395,Berghain Music,2013-09-02,Roman lindau,https://facebook.com/142162245821280_10201317737118196
5721,11451,Berghain Music,2012-11-11,"Norman Nodge.
Levon Vincent will play at berghain for the birthday.
http://www.youtube.com/watch?v=le6u_zlyW70",https://facebook.com/142162245821280_426046464117397
5725,10403,Berghain Music,2013-09-01,"Roman lindau, as part of his killer set",https://facebook.com/142162245821280_10152232036374816
5725,12573,Berghain Music,2011-07-11,tama,https://facebook.com/10154505831713384_106934256069869
5727,10407,Berghain Music,2013-08-28,Hanno Hinkelbein,https://facebook.com/142162245821280_507400982679396
5728,17698,Panorama Bar Music,2014-02-17,Efdemin,https://facebook.com/247952204861_1391125237821315
5728,10409,Berghain Music,2013-08-27,pfirter/grindvik,https://facebook.com/142162245821280_581722375202597
5729,10410,Berghain Music,2013-08-27,getting ready 4 bed :D,https://facebook.com/142162245821280_10151884412532244
5730,10412,Berghain Music,2013-08-27,DJ Nobu ...last track...,https://facebook.com/142162245821280_592867324089903
5730,11583,Berghain Music,2012-10-04,Regis/Ruskin,https://facebook.com/142162245821280_371807259563276
5736,10431,Berghain Music,2013-08-25,plant worker,https://facebook.com/142162245821280_10201786154086434
5736,10690,Berghain Music,2013-06-17,dj pete,https://facebook.com/142162245821280_10152944467290323
5736,10997,Berghain Music,2013-04-01,Pär..,https://facebook.com/142162245821280_234833993329622
5738,10435,Berghain Music,2013-08-25,Function,https://facebook.com/142162245821280_325877367548921
5739,10436,Berghain Music,2013-08-21,Anja zaube,https://facebook.com/142162245821280_10201721639064804
5740,10437,Berghain Music,2013-08-20,Benjamin Damage,https://facebook.com/142162245821280_10201242796145206
5741,10440,Berghain Music,2013-08-19,Rødhåd,https://facebook.com/142162245821280_219007951589704
5741,10615,Berghain Music,2013-07-15,Don Williams,https://facebook.com/142162245821280_206958339461332
5741,10664,Berghain Music,2013-06-18,Ron Albrecht,https://facebook.com/142162245821280_197829537040879
5749,10452,Berghain Music,2013-08-19,Rødhåd,https://facebook.com/142162245821280_496032113804787
5750,10454,Berghain Music,2013-08-19,don & redshape,https://facebook.com/142162245821280_398291663605483
5751,10456,Berghain Music,2013-08-19,Rødhåd  !!!,https://facebook.com/142162245821280_10151783183752988
5755,10466,Berghain Music,2013-08-19,rødhåd,https://facebook.com/142162245821280_10153170970610451
5755,12283,Berghain Music,2012-01-03,Rødhåd playing after DVS1 as surprise guest for NYE.,https://facebook.com/142162245821280_140288936085543
5759,10477,Berghain Music,2013-08-13,Nodge <3,https://facebook.com/142162245821280_10153134700910113
5760,10481,Berghain Music,2013-08-12,KOBOSIL,https://facebook.com/142162245821280_10201872453116830
5761,10484,Berghain Music,2013-08-12,Fiedel !!! funktion one works hard.... :),https://facebook.com/142162245821280_10201113727278999
5762,10487,Berghain Music,2013-08-12,ACR,https://facebook.com/142162245821280_571358029595328
5762,11165,Berghain Music,2013-02-13,"Rødhåd!
Amazing Moment!",https://facebook.com/142162245821280_263523997114139
5770,15222,Panorama Bar Music,2016-01-04,Margret Dygas,https://facebook.com/247952204861_10153462096169862
5770,15225,Panorama Bar Music,2016-01-04,Margaret Dygas,https://facebook.com/247952204861_10208002047706928
5770,15615,Panorama Bar Music,2015-09-20,Margaret Dygas,https://facebook.com/247952204861_10207501603440910
5770,10504,Berghain Music,2013-08-12,Nodge...,https://facebook.com/142162245821280_10153131565585113
5771,10505,Berghain Music,2013-08-12,Norman Nodge,https://facebook.com/142162245821280_10200683336301643
5771,11100,Berghain Music,2013-03-04,Nodge,https://facebook.com/142162245821280_149475548548476
5772,10507,Berghain Music,2013-08-12,Fiedel,https://facebook.com/142162245821280_10151771391885020
5774,10517,Berghain Music,2013-08-11,klock,https://facebook.com/142162245821280_557236967646495
5774,10594,Berghain Music,2013-07-22,Joel,https://facebook.com/142162245821280_4956444999656
5781,10528,Berghain Music,2013-08-05,Henning Baer,https://facebook.com/142162245821280_606857446024957
5782,10530,Berghain Music,2013-08-05,"Freddy K
http://www.youtube.com/watch?v=r2ibeNa1vUM&feature=youtu.be",https://facebook.com/142162245821280_539961219374712
5782,10540,Berghain Music,2013-08-05,freddy k,https://facebook.com/142162245821280_316598865143438
5783,10533,Berghain Music,2013-08-05,"Freddy K

https://www.youtube.com/watch?v=GO5CcPtGiuw",https://facebook.com/142162245821280_10151615005784092
5788,18503,Panorama Bar Music,2013-08-14,NICK HOPPNER,https://facebook.com/247952204861_10201884735743888
5788,10543,Berghain Music,2013-08-02,"Nick Höppner
https://www.youtube.com/watch?v=-Q_2TqFvK70",https://facebook.com/142162245821280_10151705930685939
5791,10549,Berghain Music,2013-07-30,Nodge =),https://facebook.com/142162245821280_10151548109359856
5792,10550,Berghain Music,2013-07-30,Nodge,https://facebook.com/142162245821280_10200878060128267
5793,10562,Berghain Music,2013-08-11,Nodge - awesomeness !,https://facebook.com/142162245821280_10201868002165419
5793,10552,Berghain Music,2013-07-29,Nodge,https://facebook.com/142162245821280_606537862701396
5793,10838,Berghain Music,2013-05-12,"DVS1 Last Track!
Epic epic epic <3",https://facebook.com/142162245821280_512482965481356
5793,10839,Berghain Music,2013-05-12,"DVS1 Last Track!
Epic epic epic <3",https://facebook.com/142162245821280_512482545481398
5793,10841,Berghain Music,2013-05-10,"Thanks Norman Nodge for giving this Track ID!!
It was a wonderful atmosphere <3",https://facebook.com/142162245821280_511694808893505
5797,10557,Berghain Music,2013-07-29,Savas - (don't think it was the dubfire rework though),https://facebook.com/142162245821280_531725180216636
5797,20020,Panorama Bar Music,2012-10-18,steve bug :)),https://facebook.com/247952204861_316180488489216
5801,10563,Berghain Music,2013-07-29,Savas,https://facebook.com/142162245821280_10151746870761575
5801,10729,Berghain Music,2013-06-09,Closing Set,https://facebook.com/142162245821280_537222609675728
5801,11198,Berghain Music,2013-02-04,"Don Williams, great moment.",https://facebook.com/142162245821280_261623277301926
5802,15680,Panorama Bar Music,2015-08-25,Kosme,https://facebook.com/247952204861_10205747671385917
5802,16080,Panorama Bar Music,2015-04-07,The Black Madonna,https://facebook.com/247952204861_10206140047373911
5802,17288,Panorama Bar Music,2014-05-19,this is from yesterday.,https://facebook.com/247952204861_635152176561345
5802,17883,Panorama Bar Music,2014-01-13,Ryan Elliot,https://facebook.com/247952204861_679112332139174
5802,18260,Panorama Bar Music,2013-10-28,Ryan Elliott,https://facebook.com/247952204861_638246149559126
5802,10570,Berghain Music,2013-07-29,Ryan,https://facebook.com/142162245821280_10201773382275247
5802,10742,Berghain Music,2013-06-04,Ryan Elliott,https://facebook.com/142162245821280_10201404349969670
5802,19017,Panorama Bar Music,2013-04-01,Kim Ann Foxman,https://facebook.com/247952204861_220818271383212
5802,19163,Panorama Bar Music,2013-03-04,"Spencer Parker, setting Panorama Bar on fire.",https://facebook.com/247952204861_428918960523765
5802,19472,Panorama Bar Music,2013-01-06,Gerd Janson!,https://facebook.com/247952204861_484085991634970
5802,20203,Panorama Bar Music,2012-09-17,Virginia,https://facebook.com/247952204861_533592550000527
5802,21062,Panorama Bar Music,2012-03-19,Laurent Garnier,https://facebook.com/247952204861_134869273308477
5802,21286,Panorama Bar Music,2012-02-13,Mano Le Fucking Tough,https://facebook.com/247952204861_267547946647031
5802,21369,Panorama Bar Music,2012-02-05,"Steffi. Also played Kink & Neville Watson - Blueprint, which isn't on Youtube apparently..",https://facebook.com/247952204861_233822223369002
5802,21425,Panorama Bar Music,2012-01-27,2.1.12,https://facebook.com/247952204861_215813895178282
5802,21851,Panorama Bar Music,2011-11-24,Steffi -april (10.4.2011),https://facebook.com/247952204861_179125395514989
5802,22035,Panorama Bar Music,2011-10-10,": Martyn?
http://www.youtube.com/watch?v=Twc5heVMmjY&feature=related",https://facebook.com/247952204861_270439366323999
5802,22694,Panorama Bar Music,2011-03-28,Steffi or nd_baumecker,https://facebook.com/247952204861_113590512054483
5802,12834,Berghain Music,2011-01-11,norman on sunday <3,https://facebook.com/10154119817088089_181811271840310
5802,23253,Panorama Bar Music,2010-09-11,Bouncy.,https://facebook.com/247952204861_146303495404678
5803,10572,Berghain Music,2013-07-29,Norman Nodge,https://facebook.com/142162245821280_323630157772099
5803,10593,Berghain Music,2013-07-22,Answer Code Request,https://facebook.com/142162245821280_10200940714472107
5804,18530,Panorama Bar Music,2013-08-12,Steffi,https://facebook.com/247952204861_10151593967252759
5804,10573,Berghain Music,2013-07-29,Ryan,https://facebook.com/142162245821280_10201773379435176
5804,20236,Panorama Bar Music,2012-09-03,Gerd...,https://facebook.com/247952204861_111382622346189
5804,20959,Panorama Bar Music,2012-04-06,"Virginia, near the start of her set.",https://facebook.com/247952204861_252202408209396
5804,21309,Panorama Bar Music,2012-02-13,nick's masterpiece,https://facebook.com/247952204861_331384480237053
5804,21437,Panorama Bar Music,2012-01-24,nick höppner,https://facebook.com/247952204861_343005109050556
5804,21769,Panorama Bar Music,2011-12-12,ryan elliot,https://facebook.com/247952204861_131937196919345
5810,13438,Panorama Bar Music,2017-08-09,Borrowed Identity,https://facebook.com/247952204861_10155156864299862
5810,10584,Berghain Music,2013-07-24,"Jared Wilson

one sure needs balls to play this kinda records downstairs",https://facebook.com/142162245821280_10201772686546699
5812,18075,Panorama Bar Music,2013-12-09,BICEP,https://facebook.com/247952204861_680565055310504
5812,10592,Berghain Music,2013-07-23,Fengler:,https://facebook.com/142162245821280_1391506381070791
5813,10597,Berghain Music,2013-07-22,Joel,https://facebook.com/142162245821280_4956389598271
5814,10601,Berghain Music,2013-07-22,Jared Wilson. Killer set,https://facebook.com/142162245821280_10200885535652922
5815,10603,Berghain Music,2013-07-19,"Mike Parker... few weeks ago...
https://soundcloud.com/marianawax/mariana-wax-000-preview",https://facebook.com/142162245821280_533889726648528
5816,10605,Berghain Music,2013-07-19,"Henning Baer. Last track!!! 
http://www.youtube.com/watch?v=g6rzavjW6IA",https://facebook.com/142162245821280_533991363305031
5816,20624,Panorama Bar Music,2012-06-10,Miss Kittin,https://facebook.com/247952204861_385173578208654
5816,20982,Panorama Bar Music,2012-04-02,"Dinky.

4th or 5th week in a row.... you are so. Millie..... Vanilli",https://facebook.com/247952204861_304090662996863
5816,21026,Panorama Bar Music,2012-03-25,joy orbison,https://facebook.com/247952204861_378581992176589
5816,21087,Panorama Bar Music,2012-03-19,Ame - crowd went crazy,https://facebook.com/247952204861_321329127920481
5816,21411,Panorama Bar Music,2012-01-30,"http://www.youtube.com/watch?v=g6rzavjW6IA
Dinky played <3",https://facebook.com/247952204861_141180509335104
5816,21543,Panorama Bar Music,2012-01-09,Âme,https://facebook.com/247952204861_321767424522375
5816,21702,Panorama Bar Music,2011-12-19,Tracks of the year: Green Velvet ft. Russoul - Millie Vanillie...,https://facebook.com/247952204861_261384677256430
5816,21826,Panorama Bar Music,2011-11-28,Dinky,https://facebook.com/247952204861_263502010366373
5816,21953,Panorama Bar Music,2011-10-31,Derrick Carter...,https://facebook.com/247952204861_133132630124648
5816,22047,Panorama Bar Music,2011-10-06,Dixon...record sleeve of the year!,https://facebook.com/247952204861_286037301424080
