Date,Year,Month,EventTitle,Rooms,ArtistsPerRoom,Pressetext,SourceURL,Notes
2025-12-13,2025,December,Geburtstags Klubnacht,"Berghain, Panorama Bar",Berghain: Sterac | Ben Klock | Voices From The Lake Live | DJ Maria. | Elisa Bee | JakoJako | Speedy J | Fadi Mohem; Panorama Bar: Âme DJ | Gallegos | Ash Lauryn | Stacey Hotwaxx Hale | PARAMIDA | Mathew Jonson Live | Gerd Janson | nd_baumecker,"Anlässlich unseres 21. Geburtstags spielen Voices From The Lake, das gemeinsame Projekt der italienischen Produzenten Donato Dozzy und Neel, ein mehrstündiges Live-Set im Berghain. Beide arbeiteten jahrelang erfolgreich als Solokünstler, bevor sie 2011 für eine einmalige Live-Performance beim japanischen Labyrinth Festival zusammenfanden. Die Vorbereitung auf diesen Auftritt führte, wie sie später selbst sagten, “aus Versehen” zur Entstehung eines ganzen Albums: Voices From The Lake, 2012 erschienen und längst ein Meilenstein der Ambient-Techno-Geschichte. Das Werk gilt bis heute als Paradebeispiel und bewusstseinserweiterndes Referenzwerk für entschleunigte, organische Klangarchitektur mit fein modulierten Feldaufnahmen, mikrotonalen Bewegungen und schichtweise verschobenen Texturen. Mit II erscheint in diesem Monat nach 13 Jahren das zweite Album des Projekts. In der Panorama Bar spielt der in Lissabon lebende Kanadier Mathew Jonson live. Er entwickelte früh einen unverwechselbaren Stil, der analoge Puristik mit komplexen, psychedelischen Strukturen verbindet. Herzstück seiner Produktionen ist bis heute der Roland SH-101, dessen lebendige Sequenzen Tracks wie ""Decompression"", ""Typerope"" oder ""Marionette"" ihren charakteristischen Drive verleihen.",https://www.berghain.de/de/event/79245/,Derived from berghain/klubnacht_2024_2026.md
2025-12-20,2025,December,Klubnacht,Berghain,Berghain: Chami B2B Olivia Mendez | Beatrice | Measure Divide | Sev Dah | Mareena | Stojche | Dustin Zahn,"Am Samstag vor Weihnachten präsentieren wir eine leicht abgespeckte Klubnacht, bei der wir ausschließlich den Berghain-Floor bespielen. Einer der acht DJs ist ein langjähriger Gast in unserer DJ-Booth: der US-amerikanische DJ Dustin Zahn. Er ist seit den späten 90ern als DJ und Partyveranstalter aktiv und hat in den frühen 00ern mit illegalen Warehouse-Raves die Midwest-Technoszene in Minnesota entscheidend mitgeprägt. Seine funktionalen, tribalesk anmutenden Technotracks veröffentlichte er anfangs auf Labels wie Drumcode, in den vergangenen Jahren waren es hauptsächlich Rekids, Blueprint und sein eigenes Label Enemy, das er 2004 gründete und auf dem er auch die Musik von Acts wie Rene Wise und Marcal eine Plattform bietet.",https://www.berghain.de/de/event/79246/,Derived from berghain/klubnacht_2024_2026.md
2025-12-27,2025,December,Klubnacht,"Berghain, Panorama Bar, XXX-Floor",Berghain: Kr!z | Kameliia | Denise Rabe | Vincent Neumann | Kyle Geiger | Anika Kunst | Ignez | Philippa Pacho | Juri Heidemann | Lolsnake | Red Rooms | OPH | Temudo | Jelena | Phara | Beste Hira | Kwartz; Panorama Bar: Chida | Franziska Berns | Subb-an | Chloé | Tal Fussman | Radio Slave | Alinka | Ogazón | Bennet | André Galluzzi | Yen Sung | Vera | Tom Peters | Fabian Garrido | Lea Occhi | John Talabot; XXX-Floor: Sound Metaphors DJs | Bell Towers | DJ Subaru | Budino | Curses | The Hacker | Broccoli B2B Kidcat,"Die in Oslo lebende DJ und Produzentin Kameliia hat sich in den vergangenen Jahren mit einem entschlossenen und atmosphärisch dichten Techno einen Namen gemacht. Ihre DJ-Sets zeichnen sich durch eine mysteriöse Grundstimmung, treibende Rhythmen und tiefe Subbässe aus. Nach Veröffentlichungen auf SK_eleven, Token und AMTK+ erschien im November mit Carmine ein kollaboratives Projekt mit Rødhåd auf dessen Label WSNWG, das strukturelle Strenge mit tiefgreifender Emotionalität verbindet. Kameliia spielt heute Nacht zum zweiten Mal zur Klubnacht im Berghain. Ebenfalls seinen zweiten Gig eine Etage höher spielt der Berliner DJ und Produzent Tal Fussman. Als Flaneur zwischen den Welten hat er sich in den vergangenen Jahren mit souligem House, rasiermesserscharfem Electro und einem frischen Blick auf Techno viele Freunde gemacht. Nach einem sehr guten Dreifach-Vinyl-Album auf Binhs Label Time Passages in diesem Sommer ist gerade seine neue EP Walking On Mars auf Radio Slaves Rekids erschienen.",https://www.berghain.de/de/event/80867/,Derived from berghain/klubnacht_2024_2026.md
2026-01-03,2026,January,Klubnacht,Panorama Bar,Panorama Bar: Sedef Adasï | Henriku | Bella Boo | Alexander Skancke | D'Julz | Roman Flügel | Katia Curie,"Bella Boo ist eine schwedische DJ und Produzentin, deren Karriere sich seit Ende der 10er Jahre kontinuierlich entwickelt hat. Die enge Zusammenarbeit mit Studio Barnhus führte 2019 zu ihrem Debütalbum Once Upon a Passion, das vier schwedische Grammy-Nominierungen erhielt und von der Presse überaus positiv besprochen wurde. Nach Veröffentlichungen bei Running Back und Public Possession erschien vor zwei Jahren mit Dreamy Spacey Blue ihr zweites, ebenfalls für einen Grammy nominiertes Album, das Elemente ihres ätherischen Debüts mit einer direkten Dancefloor-Ästhetik verbindet. Autoren-House at its finest. Bella Boo spielt heute in der wie jedes Jahr direkt nach den Silvesterfeierlichkeiten auf die Panorama Bar fokussierten Klubnacht neben Kolleg*innen wie Roman Flügel und Sedef Adasi. Mit D'Julz kommt außerdem eine der prägenden Figuren der französischen House-Szene. Er begann seine DJ-Laufbahn Anfang der 90er Jahre in Paris und kuratiert seit 1997 die immer noch laufende Clubreihe Bass Culture im Rex Club. Seine Veröffentlichungen erschienen auf Labels wie Circus Company, Ovum, Rekids und seinem eigenen Imprint Bass Culture. Musikalisch verbindet er House und Techno mit Dub-Elementen und einer ausgeprägten Groove-Orientierung.",https://www.berghain.de/de/event/80708/,Derived from berghain/klubnacht_2024_2026.md
2026-01-10,2026,January,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: BASHKKA | Yuzo Iwata | Lucas Depta B2B Violetta | Tijana T | Biesmans | Fantastic Man | Doreen; Berghain: ABS8LUTE | UFO95 Live | Fadi Mohem | Reka Zalan | Kasper Marott | Andy Martin | Mary Lake | Rødhåd,"Der in Paris lebende Produzent UFO95 hat früh eine klare ästhetische Linie entwickelt: funktionale, maschinelle Rhythmen, die an industrielle Architektur erinnern. Nach Veröffentlichungen auf u. a. Tresor erschien vor einem Jahr sein Album A Brutalist Dystopian Society auf MORD, dessen zweiter Teil im Februar veröffentlicht wird. Parallel dazu hat UFO95, der ausschließlich live spielt, in den vergangenen Wochen seine neue Show entwickelt und getestet. Das zweistündige Set verdichtet Material aus beiden Albumteilen zu einem durchgehenden dramaturgischen Bogen - zu dieser Klubnacht live im Berghain zu hören. Fantastic Man ist nicht nur ein fantastisches Magazin, sondern auch das Alias von Mic Newman, einem DJ, Produzenten und Labelbetreiber aus Melbournes Clubszene. Sein Sound verbindet hypnotische Grooves mit einer balearischen Leichtigkeit. Nach Veröffentlichungen bei Mule Musiq, Love on the Rocks oder seinem eigenen Label Superconscious gründete er 2024 mit Axis of People ein zweites Imprint, das seinen Fokus auf direktere Club-Tracks schärft.",https://www.berghain.de/de/event/80709/,Derived from berghain/klubnacht_2024_2026.md
2026-01-17,2026,January,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: Esposito | DVDE | nd_baumecker | Cinthie B2B Meat | Mike Servito | Gabrielle Kwarteng | Alinka; Berghain: Efdemin | Chontane Live | Luke Slater | Phase Fatale | Introversion | Polygonia | Amotik | Marcal,"Der DJ und Produzent Chontane hat ukrainische Wurzeln, ist in Berlin aufgewachsen und hat bereits im Alter von 19 Jahren in Berliner Clubs und auf Partys aufgelegt. Sein Sound lässt sich keinem klaren Genre zuordnen und bewegt sich zwischen Techno, Electro und Breaks. Seit 2018 veröffentlicht er auf Labels wie Rekids, Mutual Rhythm und seinem eigenen Imprint TANE. In seinen Produktionen legt er großen Wert auf Sounddesign und präzise Produktionstechniken. Tribal-getriebene Grooves, dichte Texturen und eine große räumliche Tiefe sind charakteristisch für seine Tracks. Zu dieser Klubnacht spielt er nicht nur zum ersten Mal im Berghain, sondern auch zum ersten Mal live in Berlin. Ebenfalls seine Premiere bei uns feiert der Pariser DJ und Produzent DVDE. Seine Sets, die regelmäßig auf Rinse France oder bei seiner Residency im Pariser Badaboum zu hören sind, verbinden den Geist von Detroit und Chicago mit einer zeitgenössischen, nuancierten Klangsprache. Die auf seinem eigenen Label House of Underground veröffentlichten Releases zeichnen sich durch punchy Drums, hypnotische Basslines und detailreichen Arrangements aus.",https://www.berghain.de/de/event/80710/,Derived from berghain/klubnacht_2024_2026.md
2026-01-24,2026,January,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: Mike Starr | Morgan | Gerd Janson | Nicolas Lutz | Ivan Smagghe | Edward | Lydia Eisenblätter; Berghain: DJ Pete | Norman Nodge | Inox Traxx | Inland | Terence Fixmer Live | Pink Concrete | Paula Koski | Banu,"Banu, geboren in Südostanatolien und heute in Berlin lebend, bewegt sich souverän zwischen trippy Techno, experimenteller Elektronik und aktivistischer Praxis. Ihr 2022 auf Intergalactic Research Institute For Sound erschienenes Debütalbum TransSoundScapes ist kein Album im klassischen Sinn, sondern ein verdichtetes Hörfeld aus analogen Synth-Texturen, Feldaufnahmen und Stimmen. Zentral ist der ARP 2600, den Banu nicht als Werkzeug, sondern als dialogischen Partner begreift: ein atmender, widerständiger Organismus, der schreit, zittert und antwortet. In Kollaborationen mit trans* Künstler*innen öffnet sie ihre Plattform, ohne deren Stimmen zu vereinnahmen. Banu spielt zur heutigen Klubnacht zum ersten Mal im Berghain. Ihr Debüt in der Panorama Bar gibt die in Sydney geborene DJ Morgan, die als langjährige Resident im Golden Record NYC ihre stilistische Heimat in New York gefunden hat. Ihre House-Sets bewegen sich mühelos von tiefen, hypnotischen Passagen zu treibenden, perkussiven Momenten. Dabei sind ihre Wurzeln im HipHop-DJing deutlich spürbar, etwa im präzisen Timing und dem Sinn für Groove.",https://www.berghain.de/de/event/80711/,Derived from berghain/klubnacht_2024_2026.md
2026-01-31,2026,January,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: Massimiliano Pagliara | Franziska Berns | Julie Marghilano | Yamour | Monkey Timers | Yamarchy | Huerta; Berghain: Boris | Adlas | Roseen | Decka | Mary Yuzovskaya | François X | Isabel Soto,"Roseen und Decka verbindet ein gemeinsames Verständnis von Techno als reduzierte und kompromisslose Klubmusik. Mit ihrem Label Frameworks haben sie eine Plattform geschaffen, die ihre enge künstlerische Zusammenarbeit und ihre klare ästhetische Haltung widerspiegelt. Decka wuchs in Bristol auf und wurde früh von Dubstep, Punk und UK Techno geprägt. Nach seinem Umzug nach Berlin etablierte er sich mit druckvollen, rohen Produktionen auf Labels wie Token, KEY Vinyl und SPE:C. Sein Sound ist energiegeladen und präzise, sein DJ-Stil strikt vinylbasiert. Roseen, der in Berlin aufgewachsen ist, orientiert sich stark an den Wurzeln des US-amerikanischen Techno. 2023 erschien ihr gemeinsames Album Imaginary Places auf Frameworks. Beide legen zu dieser Klubnacht im Berghain auf. Julie Marghilano ist DJ, Produzentin und klassisch ausgebildete Geigerin. Als Tochter eines Jazzmusikers und einer Sängerin verfolgt sie einen offenen, genreübergreifenden Ansatz, der sich durch all ihre Arbeiten zieht. Sie wurde in Las Vegas geboren, lebte lange in Italien und wohnt seit einiger Zeit in Berlin. Ihre DJ-Sets bewegen sich souverän zwischen den unterschiedlichen Facetten elektronischer Musik. Mit Sol Asylum hat sie ein eigenes Label und eine gleichnamige Partyreihe gegründet.",https://www.berghain.de/de/event/80712/,Derived from berghain/klubnacht_2024_2026.md
2026-02-07,2026,February,Klubnacht,"Berghain, Panorama Bar",Berghain: Don Williams | UVB | Virginia | Mari Sakurai | Fiedel | Ogazón | Eduardo de la Calle; Panorama Bar: Ryan Elliott | Natalie Robinson | Huxley | Sassy J | Naomi | Christian AB | David Elimelech,"Der Spanier Eduardo de la Calle, dessen Diskografie über 25 Jahre und mehr als 130 Produktionen umfasst, operiert oft jenseits etablierter Strukturen. Seine Veröffentlichungen auf Labels wie Planet E oder seinem eigenen Imprint Analog Solutions zeichnen sich durch eine hypnotische Tiefe aus, die nicht selten Jazz-Strukturen und Ambient-Flächen in ein strenges Techno-Gerüst integriert. Er verzichtet oft auf die im aktuellen Techno üblichen, massiven Perkussions-Schichten und arbeitet stattdessen mit subtil modulierten Patterns und Delay-Effekten. Sein Sound ist eine Form von Sci-Fi Jazz, die in ihrer Reduktion eine fast meditative Wirkung entfaltet, ohne dabei die Funktionalität für den Clubraum einzubüßen. In der Panorama Bar ist zu dieser Klubnacht mit Huxley ein Künstler zu hören, dessen Ästhetik tief in der britischen Bass- und House-Tradition verwurzelt ist. Seit seinen ersten Erfolgen auf Labels wie Hypercolour und Aus Music hat er einen Stil kultiviert, der ""swung drums"" und markante Basslinien in den Vordergrund stellt. Seine Produktionen, zuletzt die Mind G%mes EP auf Rekids, zeigen ein geschultes Gespür für klassische House-Elemente, die er modern und druckvoll übersetzt.",https://www.berghain.de/de/event/80713/,Derived from berghain/klubnacht_2024_2026.md
2026-02-14,2026,February,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: Nick Höppner | Tama Sumo | Richard Akingbehin | Verraco | Cosmo | DJ Dustin | Lakuti; Berghain: The Lady Machine | MARRØN | Quiet Husband | Justine Perry | Oscar Mulero | Steffi | DJ Nobu,"Der Maler, DJ und Producer Richie Culver ist in der zeitgenössischen Kunstwelt kein Unbekannter, doch als Quiet Husband kehrt er zu seinen eigentlichen Wurzeln zurück: den rauen Industrielandschaften der britischen Stadt Hull und der dortigen Rave-Kultur der frühen Nuller Jahre. In seinen Produktionen auf Labels wie Industrial Coast oder Potnia Theron konzentriert er sich auf rhythmische Ausdauer und klangliche Dichte. Auf seiner im Februar erscheinenden Lands EP gibt es windgepeitschte Loops auf 180 bpm, abstrakte Experimentaltracks und einen physischer Low-End-Druck, die eine frostige, ritualisierte Atmosphäre evozieren. Quiet Husband spielt zur heutigen Klubnacht neben DJ Nobu, MARRÿN und Oscar Molero im Berghain. In einem deutlichen Kontrast steht die in Seoul lebende Cosmo. Hyojin Min, die seit 2017 das südkoreanische Nachtleben mitprägt und seit 2021 Resident im Beton Brut+Concrete Bar ist, operiert an der Schnittstelle von psyche­delischer Disco, Minimal Acid und dem mäandernden Techno der Nuller Jahre. Mit ihren atmosphärischen Texturen und subtilen Spannungsbögen passt sie perfekt in den Kosmos des Giegling Kollektivs, in dem sie in den vergangenen Jahren immer wieder gespielt hat.",https://www.berghain.de/de/event/80714/,Derived from berghain/klubnacht_2024_2026.md
2026-02-21,2026,February,Klubnacht,"Berghain, Panorama Bar",Berghain: Altinbas | LYZA | Chami | Vera Logdanidi | Perfo | Kaiser | Grace Dahl; Panorama Bar: Wallace | Eva Be | Sugar Free | Loidis | Mattias El Mansouri | NIKS | André Galluzzi,"Ihr Debüt im Berghain gibt die in Berlin lebende Produzentin und DJ LYZA. Bekannt geworden als Teil des Duos Lyric und durch ihre Verbindung zum Amsterdamer Kollektiv Vault Sessions, steht sie für einen Techno-Entwurf, der die Brücke zwischen hypnotischer Stringenz und einer physisch spürbaren, dunklen Atmosphäre schlägt. In ihren Sets verzichtet sie auf schrille Peak-Time-Signale und kultiviert stattdessen einen ""progressive-minimalistic"" Ansatz, der auf präzise gesetzten, treibenden Bassläufen basiert. Es ist eine Form von funktionalem Understatement, die den Raum nicht durch Lautstärke, sondern durch eine kontinuierliche, fast meditative Spannungssteigerung besetzt. Während Brian Leeds als Huerco S. die Grenzen des Ambient und des Outsider House ausgelotet hat, widmet er sich als Loidis einer sehr spezifischen, fast zärtlichen Interpretation von House. Sein 2024 erschienenes Album One Day auf Incienso wurde als eines der essenziellen Werke des Jahres wahrgenommen. Leeds selbst bezeichnet seinen Sound ironisch als ""dub mnml emo tech"", eine Umschreibung für einen reduzierten, mit Dub-Akkorden durchsetzten Micro-House, der tief in der Ästhetik der frühen 00er Jahre verwurzelt ist.",https://www.berghain.de/de/event/80715/,Derived from berghain/klubnacht_2024_2026.md
2026-02-28,2026,February,Klubnacht,"Berghain, Panorama Bar",Berghain: Len Faki | Dax J | Tasha | Answer Code Request | Rene Wise | Clarisa Kimskii | Nastia Reigel; Panorama Bar: Lea Occhi | nd_baumecker | Lord Of The Isles Live | John Spring | Victor | Nathalie Seres | Gerd Janson | Hervé,"Nastia Reigel, deren Werdegang eng mit der Petersburger Szene verknüpft ist, hat sich über die Jahre eine Ästhetik erarbeitet, die Techno auch als klangforschende Disziplin begreift. Auf ihrem Debütalbum Identity, Ende 2025 auf Infrastructure New York, dem Label von Function, erschienen, manifestiert sie ein Verständnis von Elektronik, das über den Clubkontext hinausweist. Eine kühle, fast klinische Textur trifft auf subtile Modulationen und industrielle Nuancen. In ihren Sets verzichtet sie konsequent auf plakative Effekte und setzt stattdessen auf eine präzise Platzierung klanglicher Elemente. Im Kontrast dazu steht das Live-Set in der Panorama Bar von Neil McDonald alias Lord of the Isles. Der Schotte operiert seit über einem Jahrzehnt an den Rändern von House, Ambient und Electronica. Seine Musik, unter anderem auf Permanent Vacation oder Firecracker erschienen, ist warm, analog geprägt und oft von einer melancholischen Weite durchzogen. Sein aktuelles Album Signals Aligned auf Dusk Delay unterstreicht diesen Ansatz; es geht um die Schichtung von Synthesizer-Flächen und polyrhythmischen Strukturen, die weniger für den schnellen Konsum als für das konzentrierte Zuhören konzipiert sind.",https://www.berghain.de/de/event/80716/,Derived from berghain/klubnacht_2024_2026.md
2026-03-07,2026,March,Klubnacht,"Berghain, Panorama Bar",Berghain: Blasha & Allatt | Marie-Julie | Olivia Mendez | Roulita | Elisa Bee | Beste Hira | Jesse G; Panorama Bar: Cinthie | Malika | Marie Montexier | Katy De Jesus | Gabrielle Kwarteng | Ogazón | Katia Curie,"Die in Gent lebende Vinyl-DJ Marie-Julie ist Resident im Brüssler Fuse Club und hat eine Vorliebe für einen physisch fordernden, dennoch nuancierten Techno-Sound. In den vergangenen Jahren kultivierte sie eine geradezu chirurgisch anmutende Ästhetik. Sie seziert Rhythmen, um sie in treibenden, oft düster-atmosphärischen Sequenzen neu zusammenzusetzen. Nach ihrem Säule-Debüt im Oktober spielt Marie-Julie zu dieser all-female-Klubnacht das erste Mal im Berghain. Katia Curie ist die Mitbegründerin des Kollektivs Explity Music und bekannt für ihre Fähigkeit, Brücken zwischen divergente Genres zu schlagen. Ihr Stil oszilliert zwischen Electro-Elementen, Italo-Anleihen und kühlem Wave. Die in Marokko geborene Malika wuchs in Casablanca auf, zog aber mit 18 Jahren weg und lebte seitdem an zahlreichen Orten, darunter Paris (wo sie sich während des Studiums ihre ersten Turntables finanzierte), Berlin, Barcelona und die USA. In ihrer Musik verfolgt einen eher organischen, perkussiven Ansatz. Die Basis ihrer Sets bilden House mit Einflüssen von Jazz und HipHop, oft ergänzt durch das Layering von A-Capellas über instrumentale Tracks. Curie und Malika spielen beide in der Panorama Bar.",https://www.berghain.de/de/event/80717/,Derived from berghain/klubnacht_2024_2026.md
2026-03-14,2026,March,Klubnacht,"Berghain, Panorama Bar",Berghain: Kyle Geiger | BLANKA | DVS1 | Auspex | GiGi FM | Aurora Halal | Quelza; Panorama Bar: Tijana T | Jorge Caiado | Interstellar Funk | Maurice Fulton | Boo Williams | Mike Starr | Eli Verveine | Virginia,"Olf van Elden alias Interstellar Funk hat sich über Jahre hinweg als Selektor profiliert, der sich konsequent gegen jede Kategorisierung sperrt - ob solo oder als Teil des Dekmantel Soundsystems. Seine Produktionen und DJ-Sets zeichnen sich durch eine raue Textur aus, die oft Anleihen bei New Wave und obskurem Electro nimmt. Mit seinem Label Artificial Dance hat er eine Plattform für Musik geschaffen, die eher durch Atmosphäre und Sounddesign als durch klassische Songstrukturen besticht. In der Panorama Bar wird er u.a. flankiert von Jorge Caiado, einer Schlüsselfigur der Lissaboner Szene. Caiado, der eng mit dem Groovement-Kollektiv und dem Plattenladen Carpets & Snares verbunden ist, steht für eine nuanciertere Auslegung von House. Caiados Stil ist geprägt von einer tiefen Kenntnis der Detroiter Schule und einer Vorliebe für warme, organische Rhythmen. Freuen darf man sich außerdem auf DJ-Sets der zwei absoluten Ausnahme-DJs Boo Williams und Maurice Fulton. Im Berghain ist u.a der New Yorker DJ Auspex zu hören, der als Resident-DJ im Club Basement in Queens einen funktionalen Techno spielt, der sich der gängigen Monotonie durch den Einsatz von dichten, oft unvorhersehbaren perkussiven Schichten verweigert.",https://www.berghain.de/de/event/79687/,Derived from berghain/klubnacht_2024_2026.md
2026-03-21,2026,March,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: Radio Slave | Priori | Sedef Adasï | Binh | Steffi | Âme DJ | Soundstream; Berghain: Marcel Dettmann | Lolsnake | ABS8LUTE | DHÆÜR | Luke Slater | Rødhåd | Efdemin,"Die Musik des in Berlin lebenden Italianers DHÆÜR zeichnet sich durch eine geradezu klinisch anmutende Reinheit und ein tiefes Verständnis für psychoakustische Dynamik aus. In seinen Sets ist eine Affinität zu repetitiven, geradezu hypnotischen Sequenzen spürbar, die jedoch durch präzise gesetzte rhythmische Brüche eine ständige Spannung aufrechterhalten. Es ist ein technischer, fast schon kühl wirkender Ansatz, der die Akustik des Hauses als Instrument begreift. Flankiert wird seine Berghain-Premiere mit einem massiven Line-Up, das wahrscheinlich für nicht wenige ein Highlight des Monats darstellen könnte. Einen interessanten Kontrapunkt zum epischen, oft raumgreifenden Sound von Âme und Radio Slave setzt der Kanadier Francis Latreille alias Priori. Als Mitbegründer des Labels NAFF hat er den Sound von Montreal maßgeblich geprägt, eine Mischung aus ätherischem Ambient, IDM-Versatzstücken und einem sehr feingliedrigen Verständnis von House. Priori bewegt sich oft in einem Grenzbereich, in dem organische Klänge auf kühle, kristalline FM-Synthese treffen.",https://www.berghain.de/de/event/80628/,Derived from berghain/klubnacht_2024_2026.md
2026-03-28,2026,March,Klubnacht,"Berghain, Panorama Bar, Säule",Berghain: AMORAL | Kwartz | JakoJako | Phase Fatale | Dasha Rush | Ben Klock | Wata Igarashi; Panorama Bar: Budino | Mystery Affair | Roi Perez | Paula Tape | Abajour | Four Tet | nd_baumecker; Säule: NML Live,"Mit seinem aktuellen Album Isola lieferte der norwegische Produzent NML Ende des vergangenen Jahres eine klanglich beeindruckende Rückkehr des Kultlabels Téllé, das ab Ende der 90er Jahre mit Veröffentlichungen von Röyksopp, Annie und Bjørn Torske für extrem frischen Wind auf den Dancefloors sorgte. Beeinflusst von der Textur eines Andy Stott schichtet NML instabile analoge Sounds über präzise Rhythmus-Architekturen. NML spielt zu dieser Klubnacht live in der Säule. Ein Stockwerk höher übernimmt unter anderem Wata Igarashi die Regie. Der Japaner ist ein Meister des psychedelischen Techno, dessen charakteristischen, kristallinen Arpeggios und die beinahe chirurgische Präzision seiner ‹bergänge eine Form von Cosmic Drama erzeugt. In der Panorama Bar vollzieht Four Tet den Bruch mit jeglicher Genrestrenge. Kieran Hebdens Sets sind in der Regel eklektische Reisen, die von Garage-Elementen über spirituellen Jazz bis hin zu unkonventionellem House reichen. Hebden hat in den vergangenen Jahren noch einige interessante Wendungen in seinem ohnehin reichen Karriere vollzogen. Einerseits hat er fast meditative, esoterisch angehauchte Ambient-Alben veröffentlicht, andererseits ging er mit den Publikumsmagneten Fred again... und Skrillex auf eine groß angelegte B2B2B-Stadium-Tour.",https://www.berghain.de/de/event/80718/,Derived from berghain/klubnacht_2024_2026.md
2026-04-04,2026,April,Oster Klubnacht,"Berghain, Panorama Bar",Berghain: Newa | Claudio PRC | Zisko | DJ Maria. | Kangding Ray | DJ Red | Isabel Soto | Fadi Mohem | Fiedel; Panorama Bar: BASHKKA | Roman Flügel | Barbara Preisinger | Zombies In Miami | Subb-an | DJ Himitsu | Xiaolin | PARAMIDA | André Galluzzi | Gerd Janson | Richard Akingbehin | DJ Rush | Âme DJ,"Berghain opens Sunday 4pmBei unserer extralangen Oster-Klubnacht legen neben vielen Residents und Regulars auch Gäste wie der römische Meister der Minimalhypnose Claudio PRC, der Chicagoer Bass-Maniac DJ Rush mit einem House- und Disco-Set, die in Hongkong geborene und klassisch ausgebildete Violinistin Xiaolin mit ihrer cineastischen Elektronik, der in London lebende Japaner und Acidhouse-Spezialist DJ Himitsu sowie der Brite Ashique Subhan alias Subb-an mit seinen ultra-sleaken, groovigen Basslines auf. Frohe Ostern an alle!",https://www.berghain.de/de/event/80719/,Derived from berghain/klubnacht_2024_2026.md
2026-04-11,2026,April,Klubnacht,"Berghain, Panorama Bar",Berghain: Chami | Colin Benders & Sterac Live | Elisa Batti | Aöcram | Philippa Pacho | Setaoc Mass | Shinedoe; Panorama Bar: Partok | Hiroko Yamamura | Anish Kumar | DJ Subaru | Fabian Garrido | Ron Bacardi | Sabine Hoffmann,"Nachdem die angekündigte Live-Kollaboration von Colin Benders und Sterac im vergangenen Jahr kurzfristig abgesagt werden musste, findet die Zusammenführung zweier Generationen analoger Expertise nun ihren Weg in den Berghain-Floor. Benders, der sich in den letzten Jahren fast vollständig der Erforschung des Eurorack-Systems verschrieben hat, verzichtet in seinen Performances auf die Sicherheit vorgefertigter Sequenzen. Ihm gegenüber steht Steve Rachmad alias Sterac, dessen Detroit-Techno-geprägten Diskografie bis in die frühen 90er zurückreicht. Das Set verspricht eine Live-Erfahrung, die die strukturelle Strenge von Sterac mit der kinetischen Energie von Benders Live-Improvisationen verzahnt. Parallel dazu gibt Elisa Batti ihr Berghain-Debüt. Die in Amsterdam lebende Italienerin nähert sich Techno aus einer akademischen Perspektive; ihr Hintergrund in Sound Design und ihre Releases lassen auf ein Set schließen, das psychoakustische Nuancen und dunkle, hypnotische Texturen bevorzugt. In der Panorama Bar spielt u.a. der Brite Anish Kumar, dessen Produktionen oft durch ein geschicktes Sampling indischer Musiktraditionen und klassischer House-Vibes auffallen. Und unter dem Namen Ron Bacardi spielt niemand anders als Ben Sims ein Disco-infiziertes House-Set.",https://www.berghain.de/de/event/80720/,Derived from berghain/klubnacht_2024_2026.md
2026-04-18,2026,April,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: Paquita Gordon | Forsberg | Sherø | Bennet | Kikelomo | Honey Dijon | Oracy; Berghain: Mareena | Ø [Phase] Live | Kerrie | Sandrien | Phara | Stefan Goldmann | Stranger | OPH,"Seit den späten 90ern bildet Ashley Burchett alias Ø [Phase] eine verlässliche Konstante im britischen Techno-Gefüge. Seine Anfänge als Mastering-Ingenieur bei Sony Music London hallen bis heute in der klanglichen Präzision seiner Produktionen nach, die ein komplex geschichtetes Geflecht aus Rhythmus und Textur darstellen. Burchett setzte von Anfang an auf eine kühle, fast klinische Sci-Fi-Ästhetik, sei es für viele Jahre als einer der wichtigsten und meistgespielten Künstler*innen von Token Records oder auf seinem eigenen Label Modwerks, auf dem er in den vergangenen Jahren hauptsächlich veröffentlicht hat. Ø [Phase] wird zur heutigen Klubnacht live im Berghain performen. In der Panorama Bar feiert Miss Honey Dijon die Veröffentlichung ihres dritten Albums The Nightlife, das am gestrigen Freitag erschienen ist. Zwischen verschwitzter Basement-Energie und luziden Soul-Anleihen verweigert sich die Produktion einer rein funktionalen House-Kategorisierung. Vielmehr entwirft Honey eine klangliche Topografie der Nacht: fließend, polyphon und im stetigen Dialog mit einem all-star-Gast-Ensemble. Oder wie sie selbst sagt, ein “love letter to the dancefloor”.",https://www.berghain.de/de/event/80721/,Derived from berghain/klubnacht_2024_2026.md
